,SSC-H,SSC-A,FSC-H,FSC-A
13091,3333139.0,3371246.0,57819.0,63503.4140625
13092,233465.0,226283.671875,5104.0,7363.1650390625
13093,58290.0,57539.5859375,5876.0,10749.724609375
13094,162041.0,157987.71875,6990.0,-5252.35986328125
13095,202797.0,198622.703125,8740.0,15572.9697265625
13097,255264.0,256357.171875,2664.0,-8100.36474609375
13098,31424.0,30601.265625,2882.0,-5816.08984375
13099,1864.0,1693.6094970703125,739.0,-5387.44970703125
13100,196385.0,198888.265625,1058.0,-8459.8447265625
13101,126802.0,126807.515625,2798.0,-8731.7353515625
13102,289870.0,287585.71875,4151.0,201.4949951171875
13103,224623.0,221375.78125,4225.0,5172.0849609375
13104,2055.0,2304.5126953125,1913.0,297.2550048828125
13105,57667.0,56291.03125,4462.0,7767.294921875
13106,6583.0,6711.17431640625,4492.0,3805.1298828125
13107,217516.0,222143.109375,9682.0,12683.0703125
13110,3195476.0,3175004.25,64428.0,98436.71875
13111,2148.0,1618.57568359375,5345.0,6692.46484375
13112,143517.0,143202.453125,7902.0,21853.609375
13113,118891.0,120421.8828125,7925.0,19535.23046875
13114,1739.0,1306.871337890625,8102.0,8269.1796875
13117,310215.0,306885.3125,8991.0,17893.060546875
13118,228395.0,229416.296875,9681.0,29217.62890625
13119,2084.0,1722.6331787109375,6701.0,4123.56982421875
13121,53375.0,52162.4375,8590.0,11608.0498046875
13122,29511.0,29268.3125,5766.0,12833.64453125
13123,127397.0,126154.546875,9877.0,17400.294921875
13124,9566.0,9533.4326171875,3648.0,3669.280029296875
13125,195428.0,192354.78125,11122.0,32257.724609375
13126,123327.0,123865.34375,9054.0,20880.525390625
13127,273686.0,274833.0,8282.0,27514.279296875
13128,14080.0,13591.67578125,9071.0,13248.03515625
13129,7210.0,6942.6953125,6484.0,7845.19482421875
13130,5224.0,5360.23193359375,8604.0,15090.75
13131,8164.0,7159.6376953125,8579.0,12331.9501953125
13132,206628.0,212670.40625,6419.0,19307.89453125
13134,51170.0,50803.40234375,6922.0,10706.1201171875
13135,107963.0,108705.3828125,14797.0,32645.23046875
13136,900525.0,1100387.875,11037.0,42616.3359375
13137,3289.0,2985.968994140625,4502.0,6032.40478515625
13141,126007.0,122536.40625,4279.0,2306.030029296875
13143,23637.0,22808.990234375,4313.0,2484.43994140625
13144,3444.0,3431.6240234375,-1258.0,-8391.634765625
13145,216449.0,213971.71875,7889.0,13769.39453125
13146,1627.0,1358.766357421875,-71.0,-4758.07470703125
13147,192592.0,190380.359375,5158.0,13670.5947265625
13148,307299.0,306684.28125,5874.0,11396.2001953125
13149,1996.0,1694.679443359375,5558.0,740.3349609375
13150,267224.0,272587.0,2039.0,-6969.77001953125
13151,5530.0,5277.9091796875,3104.0,563.8250122070312
13152,134090.0,133698.78125,7318.0,16130.8095703125
13153,6295.0,6162.3310546875,2612.0,1065.3299560546875
13154,837324.0,827793.5,11275.0,18672.53515625
13155,265163.0,266436.03125,4677.0,2613.925048828125
13156,244850.0,240238.015625,3612.0,979.8300170898438
13157,2050.0,1589.0838623046875,7820.0,-4495.2099609375
13158,10030.0,9556.103515625,3879.0,-1844.7099609375
13159,52793.0,52319.9921875,1238.0,-5304.134765625
13160,33957.0,33264.4296875,5852.0,13688.64453125
13161,124453.0,125155.4296875,7593.0,16695.205078125
13163,215850.0,213617.953125,7143.0,18135.5
13164,2541.0,1905.9376220703125,5820.0,6888.64013671875
13166,144824.0,146620.4375,4665.0,6988.48486328125
13167,263412.0,260722.5625,8090.0,28628.8203125
13168,215730.0,209254.5,6627.0,13623.3798828125
13169,111110.0,109968.5234375,6342.0,13522.490234375
13170,1900.0,1157.3388671875,8664.0,10404.4951171875
13171,228174.0,230023.0,7331.0,20259.69921875
13172,26701.0,26066.939453125,6722.0,7284.2197265625
13173,8252.0,7671.83349609375,8096.0,9481.3798828125
13174,19715.0,19638.447265625,7203.0,14521.509765625
13175,1995.0,1384.9813232421875,7061.0,8451.009765625
13176,981989.0,983780.375,13123.0,37198.10546875
13177,242499.0,241217.203125,6944.0,22959.599609375
13178,842578.0,841458.0625,8558.0,19250.990234375
13179,5718.0,5231.83203125,9349.0,12176.91015625
13180,6205.0,5514.04443359375,4688.0,4343.58984375
13181,58814.0,57633.48046875,8628.0,15295.9501953125
13182,308049.0,311880.46875,5103.0,-7475.64501953125
13183,4358.0,4234.92626953125,4266.0,5268.03515625
13185,30454.0,31667.119140625,5340.0,6287.19482421875
13186,3167.0,2697.737548828125,7397.0,7061.06494140625
13187,8903.0,8243.34765625,5691.0,8334.8251953125
13188,7520.0,6887.255859375,8588.0,7958.2451171875
13189,43183.0,42768.03515625,7549.0,14610.71484375
13190,51983.0,52153.609375,5800.0,10647.5048828125
13191,129219.0,125976.7265625,5456.0,7020.21484375
13192,11379.0,11100.380859375,6438.0,8827.875
13193,42628.0,43035.0,2120.0,-3857.949951171875
13194,46065.0,46374.671875,4907.0,2728.304931640625
13195,78393.0,75801.34375,3764.0,5567.6650390625
13196,117148.0,118106.46875,4522.0,2392.195068359375
13197,43706.0,43286.18359375,2757.0,4712.759765625
13198,228724.0,226316.640625,9822.0,15342.3095703125
13199,249244.0,250656.671875,4463.0,1578.9949951171875
13200,9849.0,9820.3935546875,5326.0,2160.869873046875
13201,882635.0,872858.0,7389.0,5808.96484375
13202,1606.0,1120.22314453125,-989.0,-2795.08984375
13203,8225.0,7534.271484375,2918.0,-2193.074951171875
13204,1711.0,1225.55126953125,2199.0,-2679.570068359375
13206,52778.0,51662.6796875,1922.0,-10405.8251953125
13207,14546.0,14802.1796875,3494.0,-2279.3349609375
13208,3779.0,3237.6865234375,2127.0,-2728.02001953125
13210,851824.0,844879.3125,12102.0,7612.2548828125
13211,1865.0,1328.8731689453125,-3117.0,-8441.224609375
13213,148973.0,151821.96875,6128.0,-10539.490234375
13215,202800.0,206612.265625,1609.0,-20185.125
13216,330346.0,325158.84375,5153.0,-373.1600036621094
13217,8593.0,8299.12109375,3600.0,-6803.7099609375
13218,3540736.0,3533901.0,58776.0,50283.40625
13219,4581.0,4506.17138671875,-1502.0,-7990.1650390625
13220,207011.0,201356.15625,4917.0,2434.945068359375
13221,55321.0,54944.703125,4821.0,1540.2349853515625
13223,40767.0,40240.36328125,2201.0,-9048.2744140625
13224,174559.0,173881.09375,2058.0,-13926.8095703125
13225,234883.0,237483.84375,3460.0,865.9249877929688
13226,202791.0,198484.40625,3630.0,-10225.0400390625
13227,2897.0,2742.2763671875,7376.0,3311.98486328125
13228,883679.0,866968.8125,3151.0,-5745.125
13229,129630.0,129059.6640625,4746.0,-2214.639892578125
13230,5903.0,5261.056640625,2582.0,-5159.544921875
13231,865707.0,854337.75,909.0,-13224.5703125
13232,220411.0,221084.015625,3462.0,-14602.3544921875
13234,224734.0,220345.25,3765.0,4943.134765625
13235,132923.0,132603.03125,5731.0,1448.93994140625
13236,54997.0,54228.26953125,3680.0,-1249.0599365234375
13237,3987028.0,3958541.5,98874.0,94782.734375
13238,42393.0,43702.28125,6283.0,1229.2999267578125
13239,6571.0,6248.80029296875,6691.0,8690.599609375
13240,3700.0,3570.590087890625,2966.0,3125.31005859375
13241,14535.0,13880.30859375,5753.0,12667.96484375
13242,6859.0,6071.31396484375,4362.0,3585.96484375
13243,229858.0,227231.4375,4537.0,9103.66015625
13244,133181.0,132246.859375,8816.0,8271.83984375
13246,201582.0,202640.5625,1858.0,-744.4199829101562
13247,264055.0,264224.53125,6843.0,-3421.139892578125
13248,42185.0,41991.08203125,7385.0,10961.0048828125
13249,37118.0,37905.75390625,3469.0,-3644.77001953125
13250,77292.0,77305.828125,3461.0,-6361.580078125
13251,3807.0,3460.714599609375,1476.0,-5149.0
13256,935809.0,925021.375,7177.0,6488.97509765625
13257,230857.0,231472.78125,5752.0,9459.33984375
13258,2337.0,2015.14453125,3051.0,2269.35986328125
13261,289837.0,286452.1875,7986.0,6653.7998046875
13262,118987.0,124967.515625,3996.0,-7966.60498046875
13263,6262.0,6119.330078125,-845.0,-9923.9853515625
13266,110974.0,107483.3125,2703.0,-10564.9501953125
13268,195221.0,198805.078125,1452.0,-20932.490234375
13269,27826.0,27743.763671875,3013.0,-6108.21484375
13272,49150.0,48626.8203125,1075.0,-11764.3251953125
13273,207157.0,212621.375,-1872.0,-25252.140625
13274,11323.0,10517.4990234375,-508.0,-14886.21484375
13275,273426.0,270742.78125,-1421.0,-20579.375
13276,1701.0,1197.0625,-2080.0,-8536.6044921875
13277,76263.0,75070.8671875,477.0,-13846.25
13278,282700.0,276715.375,-1297.0,-39464.42578125
13279,146673.0,148106.125,-4269.0,-40396.28125
13280,137315.0,136773.625,-1891.0,-37564.99609375
13281,1528.0,1050.27197265625,-1630.0,-10250.5947265625
13282,202779.0,197431.125,-1240.0,-38537.22265625
13283,6564.0,6037.943359375,-3849.0,-14535.189453125
13285,54173.0,54954.06640625,138.0,-13832.3798828125
13286,3346770.0,3312116.75,53764.0,21174.265625
13288,121851.0,119626.40625,-1927.0,-21633.685546875
13289,216848.0,221179.25,-684.0,-25204.923828125
13290,194855.0,196787.453125,900.0,-17328.94921875
13291,249647.0,246191.5,3709.0,-10598.6748046875
13292,60481.0,58607.1796875,4725.0,-1041.4849853515625
13293,6557.0,6314.4716796875,750.0,-2684.224853515625
13294,5120.0,4822.28955078125,2220.0,-5951.46484375
13295,275849.0,539649.6875,3169.0,-24073.474609375
13296,988028.0,965383.625,4265.0,-101.36499786376953
13298,76376.0,76147.21875,5637.0,-2465.820068359375
13299,46239.0,45388.3984375,2551.0,-5475.419921875
13300,308493.0,575544.875,6069.0,-6448.884765625
13301,1714.0,1349.2032470703125,1038.0,-705.7550048828125
13302,1639.0,1241.0662841796875,2194.0,-2364.35986328125
13303,110658.0,112987.0546875,-900.0,-16169.0
13304,5465.0,4887.0244140625,24.0,-7417.31494140625
13305,209739.0,211967.140625,2493.0,-10528.7548828125
13307,299764.0,295256.21875,396.0,-27002.0390625
13309,299426.0,402336.59375,1082.0,-14660.9697265625
13310,193440.0,268984.5625,2905.0,-18017.12890625
13311,224236.0,226162.828125,2019.0,-13234.544921875
13312,266204.0,258378.390625,13922.0,1711.7099609375
13314,10640.0,10483.3251953125,2097.0,-5846.5849609375
13315,267294.0,262075.1875,288.0,-18994.490234375
13316,33032.0,33359.66015625,435.0,-14772.5947265625
13317,3186.0,2974.6669921875,8769.0,7273.580078125
13318,6935.0,7063.80615234375,5873.0,9826.5146484375
13319,285723.0,285825.90625,5582.0,7529.03466796875
13320,3252696.0,3153790.5,61600.0,60280.34765625
13322,5074.0,4076.298828125,4570.0,3049.31005859375
13323,3116.0,3572.99755859375,7749.0,10635.25
13324,24666.0,23689.935546875,6929.0,8635.974609375
13325,189935.0,191338.078125,8854.0,20171.5390625
13326,210444.0,211698.78125,5238.0,13335.7197265625
13327,2031.0,1507.496337890625,3542.0,3313.219970703125
13328,57864.0,58204.7265625,2405.0,-5464.2099609375
13329,206658.0,211272.25,58.0,-14144.359375
13330,287329.0,289608.5,3779.0,2311.445068359375
13331,50141.0,50097.671875,2355.0,-3270.56494140625
13332,5894.0,5522.6044921875,2974.0,-3168.820068359375
13333,5926.0,5419.7509765625,4250.0,-1307.6749267578125
13334,481053.0,471825.6875,6080.0,-2168.849853515625
13335,127979.0,125199.1015625,2114.0,-812.4400024414062
13336,7216.0,6702.212890625,811.0,-2108.050048828125
13337,143527.0,141813.921875,5879.0,-4817.830078125
13338,1847.0,1193.986328125,4098.0,3579.31494140625
13339,120659.0,121416.25,2106.0,-11729.7451171875
13340,1840.0,1511.9100341796875,2107.0,-2359.60986328125
13342,2328.0,1960.440673828125,4006.0,3387.4150390625
13343,52938.0,53074.27734375,7894.0,10900.205078125
13344,7844.0,7755.96240234375,6795.0,8896.75
13345,223436.0,362602.40625,12157.0,46478.84375
13346,251575.0,251798.15625,7441.0,19674.025390625
13349,307530.0,311482.09375,6363.0,13164.625
13350,6524.0,6224.4580078125,1192.0,-2898.35498046875
13352,135485.0,137108.671875,5823.0,-5853.7099609375
13353,214014.0,215738.15625,3729.0,3588.14990234375
13355,133803.0,130944.0,5347.0,-906.3949584960938
13356,1549.0,1129.652587890625,8336.0,8275.7353515625
13357,4358.0,3728.81640625,4740.0,4560.3798828125
13360,54923.0,54833.2890625,1776.0,-6660.35498046875
13361,293525.0,287899.09375,1786.0,-13810.4345703125
13363,202754.0,200151.671875,2455.0,-15976.1494140625
13364,5986.0,6153.9716796875,1478.0,-6649.90478515625
13365,133570.0,133350.359375,2786.0,-5246.375
13366,15957.0,15724.0517578125,1503.0,-12136.53515625
13367,6759.0,6419.666015625,-2555.0,-10664.1298828125
13368,48301.0,48027.6875,-237.0,-9293.375
13369,138657.0,136931.3125,3167.0,-11206.9599609375
13370,1001907.0,993240.125,4314.0,-5513.419921875
13371,258007.0,260756.203125,4245.0,-2067.675048828125
13372,37905.0,37244.96484375,2414.0,-2483.014892578125
13373,120766.0,117467.28125,1487.0,-8589.51953125
13374,3893.0,3363.0771484375,3408.0,679.0599975585938
13375,216094.0,220325.578125,6468.0,3213.18505859375
13376,8866.0,9678.484375,1602.0,367.55499267578125
13377,938849.0,924189.8125,5051.0,-469.1099853515625
13378,1817.0,1357.76318359375,3809.0,132.24000549316406
13379,216139.0,212531.5,6860.0,9137.0048828125
13380,238966.0,242891.609375,3375.0,2.8499999046325684
13382,196399.0,196873.796875,6102.0,298.3949890136719
13383,39749.0,38638.50390625,5009.0,-1117.5799560546875
13384,306642.0,374470.3125,3712.0,-20362.39453125
13387,4979.0,4564.0185546875,1628.0,-3101.0849609375
13388,3401.0,3146.402099609375,418.0,-3007.60498046875
13389,127464.0,128596.3515625,-518.0,-15351.6201171875
13390,2083.0,1600.3857421875,-791.0,-8763.2744140625
13391,49435.0,48935.8515625,2627.0,-7471.75
13392,138142.0,134822.953125,-975.0,-18480.82421875
13394,1030870.0,1018593.8125,5485.0,-55.76499938964844
13395,9039.0,8610.8251953125,3477.0,-14684.814453125
13396,299097.0,301897.3125,2909.0,-11346.705078125
13397,52670.0,50578.30078125,3080.0,-8141.40478515625
13399,6409.0,5698.8203125,-1807.0,-10417.03515625
13400,3216.0,2417.197021484375,1612.0,-244.43499755859375
13403,3515.0,2779.12451171875,-751.0,-6576.27978515625
13404,136698.0,137181.828125,1699.0,-9270.7646484375
13405,172351.0,169983.890625,2355.0,-4832.27001953125
13406,36735.0,36123.0,3918.0,-4281.4599609375
13407,223188.0,225339.46875,-60.0,-15465.14453125
13408,2908.0,2660.0869140625,2322.0,-3936.60986328125
13412,146404.0,143102.75,2214.0,-16515.939453125
13413,304950.0,306195.625,6737.0,6644.205078125
13415,7249.0,6334.86865234375,2985.0,-407.92999267578125
13416,2518.0,2445.685791015625,262.0,-6146.5947265625
13417,77170.0,76111.7109375,4304.0,-8633.125
13418,57885.0,57146.4296875,1884.0,-6335.169921875
13419,46148.0,46066.3125,3493.0,-5283.044921875
13420,3758.0,3263.9013671875,2326.0,-4884.044921875
13421,213962.0,211448.0625,4417.0,219.25999450683594
13422,210007.0,430959.71875,3334.0,-12085.234375
13423,9541.0,8637.375,2773.0,-5416.80517578125
13424,6101.0,6094.0517578125,3512.0,-3004.659912109375
13425,43524.0,42528.82421875,3497.0,1776.8800048828125
13426,5833.0,5600.64794921875,2991.0,1102.949951171875
13427,33289.0,32162.6640625,1996.0,-1659.9349365234375
13428,266689.0,267096.96875,3793.0,-3699.5849609375
13429,10272.0,10182.3212890625,1569.0,-1731.56494140625
13430,3736.0,3767.06884765625,3923.0,3926.5400390625
13431,310351.0,315280.25,4604.0,6789.7451171875
13432,206462.0,210031.640625,4474.0,1784.7650146484375
13433,148136.0,149084.90625,5802.0,10579.6748046875
13435,123626.0,125696.921875,1381.0,-12849.6044921875
13437,92405.0,91210.546875,1857.0,-7478.02001953125
13439,3505968.0,4194304.0,58935.0,134573.109375
13440,260134.0,253466.5,7281.0,16986.5703125
13441,204029.0,200044.140625,4674.0,15101.580078125
13442,42696.0,43177.4453125,6214.0,10387.205078125
13443,780249.0,771827.5625,9583.0,26781.35546875
13445,8592.0,8117.95654296875,8287.0,3786.60498046875
13446,25419.0,25359.26953125,5835.0,8583.6298828125
13447,36082.0,36169.48046875,5481.0,13467.76953125
13448,257728.0,251140.578125,4058.0,6428.5546875
13449,40861.0,41464.70703125,6870.0,6728.4697265625
13450,5612.0,5309.005859375,4720.0,-2401.695068359375
13451,33175.0,32660.814453125,4626.0,6982.1201171875
13452,5353.0,4619.72509765625,6262.0,1521.1400146484375
13453,6978.0,7682.26611328125,5169.0,2946.7099609375
13454,277260.0,281259.9375,9350.0,15046.669921875
13456,161060.0,160123.96875,4764.0,3044.0849609375
13457,22848.0,23040.779296875,5597.0,4046.905029296875
13458,109154.0,109139.1328125,4472.0,7794.46484375
13459,1628.0,1081.034423828125,6610.0,4314.9951171875
13460,1920.0,1487.1663818359375,3687.0,2988.224853515625
13461,205992.0,211078.234375,4622.0,-2017.324951171875
13462,197236.0,199818.03125,5810.0,10233.3046875
13463,229421.0,232655.734375,4676.0,10007.490234375
13465,60327.0,60752.73046875,8381.0,5503.16015625
13466,3638.0,3137.507568359375,1117.0,-2502.39501953125
13467,910084.0,1049732.875,5640.0,4819.16015625
13468,5859.0,5598.9091796875,4921.0,-420.6600036621094
13469,10711.0,9987.1796875,2178.0,-1984.2650146484375
13470,227283.0,295302.21875,6374.0,10479.7353515625
13472,2944.0,2537.906494140625,4850.0,-3211.474853515625
13473,3325.0,3335.658203125,6039.0,5517.02978515625
13474,2854.0,2996.73583984375,590.0,-9767.330078125
13475,8234.0,8047.47021484375,3060.0,-2938.2548828125
13476,117054.0,118283.5546875,5282.0,1713.89501953125
13477,2650.0,2354.53515625,2651.0,-5601.009765625
13478,2230.0,2101.279541015625,6537.0,1055.35498046875
13479,2947.0,2528.878173828125,3434.0,133.28500366210938
13480,198788.0,194940.296875,6800.0,7907.60986328125
13481,50022.0,49150.78515625,3116.0,-3711.27001953125
13482,228431.0,228459.859375,8316.0,16830.009765625
13483,180050.0,182645.59375,4902.0,9457.9150390625
13484,1625.0,1147.4412841796875,6876.0,4437.259765625
13485,7414.0,8198.9423828125,5758.0,11644.1494140625
13486,119792.0,118042.671875,9060.0,26498.919921875
13487,34720.0,35248.34375,8334.0,19108.109375
13488,144136.0,147960.484375,6120.0,1055.6400146484375
13490,1570.0,1055.4881591796875,3958.0,4174.2998046875
13492,225401.0,243859.765625,9738.0,27967.810546875
13493,288608.0,284240.3125,1798.0,-6611.14501953125
13494,13255.0,13179.591796875,3396.0,-1362.5849609375
13495,1893.0,1315.4981689453125,3008.0,895.469970703125
13496,1617.0,1473.7244873046875,4216.0,-883.3099975585938
13497,24450.0,23925.40234375,5869.0,4281.93505859375
13498,130412.0,127139.8125,4282.0,55.47999954223633
13499,1796.0,1164.8956298828125,7562.0,7971.35498046875
13500,1514.0,1129.9200439453125,3574.0,2563.099853515625
13501,3438.0,2960.957763671875,4777.0,5161.16015625
13502,1685.0,1097.08447265625,3253.0,2834.324951171875
13504,131133.0,128871.140625,2888.0,-4114.1650390625
13505,223776.0,219064.390625,2233.0,412.8699951171875
13507,17478.0,23384.048828125,5782.0,14792.544921875
13508,197591.0,195111.234375,2091.0,-6837.625
13509,199375.0,197629.28125,3499.0,6315.02978515625
13510,135711.0,136807.265625,5904.0,7329.6298828125
13511,1670.0,1142.893798828125,8383.0,5477.60498046875
13512,188352.0,186508.03125,9021.0,26420.0703125
13513,281860.0,276259.5625,8027.0,21736.85546875
13514,238578.0,238655.15625,7285.0,14452.064453125
13515,53540.0,54521.78515625,7773.0,18679.9453125
13516,29675.0,29702.064453125,10870.0,25091.400390625
13517,271518.0,267491.1875,9937.0,35367.9296875
13518,1612.0,1049.469482421875,6552.0,7282.4150390625
13519,2578.0,2373.795166015625,9833.0,8696.490234375
13520,2522.0,2189.487548828125,11033.0,18165.423828125
13521,930714.0,947817.0,11201.0,25305.0546875
13522,116295.0,117701.0078125,8814.0,21000.3203125
13523,200711.0,197999.09375,5362.0,6906.97509765625
13524,233354.0,237819.484375,9940.0,26112.5546875
